,index,season,age,gp,goals,assists,points,plusmin,plm,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shots,toi,hits,faceoff_wins,faceoff_losses,block,faceoff_pct,shot_pct,gpg,toi_avg,name,team,pos
696,1280,1971,28.0,1.4801980198019802,7.691405104136111,4.71837322296203,5.848761989739014,-365.5970149253731,1.6461693548387097,6.759404388714734,11.46941489361702,3.2857142857142856,12.026143790849673,4.135273972602739,6.649369903632321,2.875,5.448828394210889,,,,,,,1.809666541775946,6.476851049072311,,Phil Esposito*,BOS,C
697,1241,1972,29.0,0.037881759596525635,0.0,0.0,0.0,-0.0,0.05181664878123563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009988179669030732,,,,,,,0.0,0.0,,Garry Peters,BOS,C
698,1242,1972,20.0,0.018940879798262818,0.0,0.0,0.0,-2.5223880597014925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029964539007092197,,,,,,,0.0,0.0,,Ron Jones,BOS,D
699,1243,1972,24.0,0.018940879798262818,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,Nick Beverley,BOS,D
700,1244,1972,29.0,0.05682263939478846,0.1009557945041816,0.0,0.038752579683558816,-2.5223880597014925,0.0,0.13455414012738853,0.0,0.0,0.0,0.0,0.0,0.0,0.029964539007092197,,,,,,,4.016564638098667,2.1784145228408334,,Doug Roberts,BOS,RW
701,1245,1972,33.0,0.4735219949565705,0.0,0.06289542240416822,0.038752579683558816,-10.08955223880597,0.05181664878123563,0.0,0.0,0.0,0.0,0.08462694041061593,0.0,0.0,0.12984633569739953,,,,,,,0.0,0.0,,Matt Ravlich,BOS,D
702,1246,1972,20.0,0.018940879798262818,0.1009557945041816,0.0,0.038752579683558816,-7.567164179104477,0.0,0.13455414012738853,0.0,0.0,0.0,0.0,0.0,0.0,0.019976359338061463,,,,,,,6.085703997119193,6.535897158238323,,Terry O'Reilly,BOS,RW
703,1247,1972,28.0,0.6439899131409359,0.1009557945041816,0.5031633792333458,0.34877321715202936,-50.447761194029844,1.3472328683121264,0.13455414012738853,0.0,0.0,0.0,0.6770155232849274,0.0,0.0,0.5293735224586288,,,,,,,0.24342815988476774,0.1921553764522067,,Don Awrey,BOS,D
704,1248,1972,24.0,0.8902213505183525,0.6057347670250897,0.2515816896166729,0.3875257968355882,-0.0,0.3108998926874138,0.8073248407643312,0.0,0.0,0.7461368653421633,0.3385077616424637,0.0,0.0,0.5093971631205674,,,,,,,1.4605689593086064,0.8346340671070339,,Don Marcotte,BOS,LW
705,1249,1972,31.0,1.0228075091061923,0.1009557945041816,1.0063267584666915,0.6587938546204999,-25.223880597014922,0.5440748122029742,0.13455414012738853,0.0,0.0,0.0,1.3540310465698548,0.0,0.0,0.40951536643026004,,,,,,,0.24342815988476774,0.12091409742740898,,Ted Green,BOS,D
706,1250,1972,23.0,1.382684225273186,0.9086021505376345,0.8176404912541869,0.852556753038294,-27.746268656716417,1.6581327609995402,1.210987261146497,0.0,0.0,0.0,1.100150225338007,0.0,0.0,0.6392434988179668,,,,,,,1.703997119193374,0.8058761196107853,,Ace Bailey,BOS,LW
707,1251,1972,30.0,1.4773886242644998,0.8076463560334528,1.383699292891701,1.1625773905067645,-85.76119402985074,3.419898819561552,0.9418789808917197,0.0,3.219047619047619,0.7461368653421633,1.7771657486229344,0.26489028213166144,0.0,1.1086879432624113,,,,,,,0.851998559596687,0.670583048435252,,Dallas Smith,BOS,D
708,1252,1972,31.0,1.4584477444662372,1.817204301075269,1.6352809825083738,1.705113506076588,-73.14925373134328,0.4922581634217385,2.1528662420382165,0.0,6.438095238095238,3.7306843267108167,1.6925388082123185,0.0,19.5,1.2285460992907802,,,,,,,1.825711199135758,1.5280927555961201,,Ed Westfall,BOS,RW
709,1253,1972,26.0,1.4016251050714486,2.3219832735961767,1.8239672497208783,2.0151341435450587,-105.94029850746269,2.668557412233635,2.960191082802548,0.46238030095759236,0.0,2.23841059602649,2.28492739108663,0.5297805642633229,0.0,1.49822695035461,,,,,,,1.825711199135758,2.0313568367804713,,Wayne Cashman,BOS,LW
710,1254,1972,27.0,1.4395068646679743,2.826762246117085,1.76107182731671,2.170144462279294,-58.014925373134325,1.1658745975778018,2.960191082802548,2.774281805745554,0.0,2.984547461368653,1.9464196294441665,1.3244514106583072,0.0,2.357210401891253,,,,,,,1.4605689593086064,2.4078245130949982,,Mike Walton,BOS,C/RW
711,1255,1972,27.0,1.136452787895769,1.6152927120669056,2.515816896166729,2.170144462279294,-103.41791044776119,2.098574275640043,2.018312101910828,0.0,3.219047619047619,1.4922737306843266,2.8773159739609415,1.3244514106583072,3.25,1.3983451536643026,,,,,,,1.3388548793662225,1.7431237721021609,,Ken Hodge,BOS,RW
712,1256,1972,25.0,1.4773886242644998,2.52389486260454,2.0755489393375512,2.2476496216464117,-63.05970149253731,2.7980990341867242,2.421974522292994,0.0,22.533333333333335,1.4922737306843266,2.369554331497246,0.0,16.25,1.977659574468085,,,,,,,1.5822830392509901,2.0947550392153826,,Derek Sanderson,BOS,C
713,1257,1972,34.0,1.4584477444662372,2.2210274790919953,2.9560848529959065,2.6739279981655586,-47.92537313432835,3.264448873217845,1.6146496815286624,4.623803009575924,0.0,2.23841059602649,2.200300450676014,5.56269592476489,0.0,1.3284278959810873,,,,,,,2.0691393590205256,1.867305818108689,,John McKenzie,BOS,RW
714,1258,1972,27.0,1.4773886242644998,2.3219832735961767,3.52214365463342,3.0614537950011464,-50.447761194029844,0.3108998926874138,2.287420382165605,2.311901504787962,3.219047619047619,2.984547461368653,2.9619429143715577,5.56269592476489,0.0,1.678014184397163,,,,,,,1.703997119193374,1.9274360719644816,,Fred Stanfield,BOS,C
715,1259,1972,36.0,1.4773886242644998,3.2305854241338112,3.2076665426125794,3.2164641137353818,-40.35820895522388,0.10363329756247126,2.5565286624203822,6.010943912448701,0.0,5.222958057395143,1.6079118678017026,8.476489028213166,0.0,1.7379432624113473,,,,,,,2.1908534389629097,2.6816786040251843,,John Bucyk*,BOS,LW
716,1260,1972,23.0,1.4395068646679743,3.7353643966547194,5.031633792333458,4.534051822976382,-216.92537313432834,2.7462823854054883,2.960191082802548,5.086183310533516,12.876190476190477,2.984547461368653,4.231347020530796,6.622257053291536,16.25,3.5258274231678484,,,,,,,1.3388548793662225,3.181674736630416,,Bobby Orr*,BOS,D
717,1261,1972,29.0,1.4395068646679743,6.663082437275986,4.213993301079271,5.154093097913323,-138.73134328358208,1.969032653686954,4.843949044585988,12.946648426812587,6.438095238095238,11.938189845474612,3.469704556835253,6.3573667711598745,6.5,4.254964539007092,,,,,,,1.947425279078142,5.67577309221416,,Phil Esposito*,BOS,C
718,1221,1973,22.0,0.03534057255676209,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,Orest Kindrachuk,PHI,C
719,1222,1973,21.0,0.1590325765054294,0.0,0.053528708133971294,0.033221974758723086,8.592,0.09631423190745224,0.0,0.0,0.0,0.0,0.06885939603769956,0.0,0.0,0.05533657933379704,,,,,,,0.0,0.0,,Larry Wright,PHI,C
720,1223,1973,20.0,0.07068114511352418,0.0,0.053528708133971294,0.033221974758723086,2.864,0.1203927898843153,0.0,0.0,0.0,0.0,0.06885939603769956,0.0,0.0,0.03689105288919803,,,,,,,0.0,0.0,,Jimmy Watson,PHI,D
721,1224,1973,23.0,0.07068114511352418,0.0,0.053528708133971294,0.033221974758723086,14.32,0.0,0.0,0.0,0.0,0.0,0.0,0.2584837545126354,0.0,0.05533657933379704,,,,,,,0.0,0.0,,Willy Brossart,PHI,D
722,1225,1973,34.0,1.3076011846001974,0.0,0.5352870813397129,0.3322197475872309,-45.824,0.794592413236481,0.0,0.0,0.0,0.0,0.619734564339296,0.2584837545126354,0.0,0.3781332921142798,,,,,,,0.0,0.0,,Wayne Hillman,PHI,D
723,1226,1973,32.0,1.2722606120434352,0.087573385518591,0.5888157894736843,0.39866369710467703,-63.008,1.8299704062415925,0.11145703611457036,0.0,0.0,0.0,0.7574533564146951,0.0,0.0,0.6087023726717675,,,,,,,0.22672577580747308,0.08210006698409872,,Ed Van Impe,PHI,D
724,1227,1973,33.0,1.1308983218163868,0.087573385518591,0.9099880382775121,0.5979955456570156,5.728,2.5523271455474843,0.0,0.0,3.7291666666666665,0.0,0.9640315445277938,0.5169675090252708,3.442307692307692,0.56258855656027,,,,,,,0.22672577580747308,0.09214108237064317,,Barry Ashbee,PHI,D
725,1228,1973,23.0,1.3429417571569595,0.788160469667319,0.6423444976076556,0.6976614699331848,-11.456,6.236346516007533,1.0031133250311333,0.0,0.0,1.3333333333333333,0.8263127524523947,0.0,0.0,0.581034083004869,,,,,,,1.5870804306523116,0.6993271892746251,,Dave Schultz,PHI,LW
726,1229,1973,23.0,1.3782823297137217,1.0508806262230919,0.48175837320574166,0.6976614699331848,57.28,4.936104385256927,1.1145703611457036,0.458974358974359,3.7291666666666665,1.3333333333333333,0.5508751683015964,0.2584837545126354,0.0,1.4571965891233223,,,,,,,0.9069031032298923,0.9084165685003153,,Don Saleski,PHI,RW
727,1230,1973,22.0,1.3606120434353406,0.87573385518591,0.5888157894736843,0.6976614699331848,-2.864,5.730696798493408,1.1145703611457036,0.0,0.0,1.3333333333333333,0.7574533564146951,0.0,0.0,1.1528454027874384,,,,,,,0.9069031032298923,0.7672517051247786,,Bob Kelly,PHI,LW
728,1231,1973,29.0,1.113228035538006,0.175146771037182,1.284688995215311,0.8637713437268003,-85.92,1.1076136669357008,0.22291407222914073,0.0,0.0,0.6666666666666666,1.1706097326408924,1.550902527075812,3.442307692307692,0.6640389520055645,,,,,,,0.3400886637112096,0.18723540456085822,,Joe Watson,PHI,D
729,1232,1973,22.0,1.2899308983218163,1.226027397260274,0.7494019138755982,0.9302152932442465,31.504,1.228006456820016,1.4489414694894147,0.0,3.7291666666666665,2.0,0.9640315445277938,0.0,0.0,1.217404745343535,,,,,,,1.246991766941102,1.1328627947877794,,Bill Clement,PHI,C
730,1233,1973,31.0,1.2369200394866733,1.401174168297456,1.0705741626794258,1.1959910913140313,8.592,0.14447134786117835,1.1145703611457036,2.7538461538461543,0.0,0.0,0.6885939603769956,2.5848375451263537,0.0,1.346523430455728,,,,,,,1.246991766941102,1.350221245508271,,Simon Nolet,PHI,RW
731,1234,1973,20.0,1.3782823297137217,0.9633072407045009,1.6593899521531101,1.3953229398663696,-25.776,0.6260425073984396,0.44582814445828145,3.212820512820513,0.0,0.0,1.0328909405654934,3.8772563176895307,3.442307692307692,1.3926372465672257,,,,,,,0.7935402153261558,0.8328136291192747,,Tom Bladon,PHI,D
732,1235,1973,25.0,1.3606120434353406,1.8390410958904109,1.5523325358851676,1.6610987379361544,-17.184,1.4206349206349205,1.6718555417185554,2.7538461538461543,0.0,2.0,1.6526255049047893,1.2924187725631768,0.0,1.890666460571399,,,,,,,1.1336288790373654,1.6106969975945122,,Ross Lonsberry,PHI,LW
733,1236,1973,20.0,1.2192497532082922,2.62720156555773,1.8199760765550241,2.1262063845582775,-28.64,1.1076136669357008,2.5635118306351186,3.212820512820513,0.0,1.3333333333333333,1.7903442969801884,2.067870036101083,0.0,1.9736713295720947,,,,,,,1.5870804306523116,2.568137347099721,,Bill Barber*,PHI,LW
734,1237,1973,29.0,1.2192497532082922,3.765655577299413,1.6593899521531101,2.4584261321455085,-88.784,1.2761635727737421,3.2322540473225407,5.048717948717949,11.1875,4.0,1.5149067128293903,2.326353790613718,0.0,2.6100419919107605,,,,,,,1.7004433185560481,3.6809181111144116,,Bill Flett,PHI,RW
735,1238,1973,29.0,1.3606120434353406,2.62720156555773,2.6229066985645932,2.624536005939124,-48.688,4.045197740112994,3.0093399750934,1.3769230769230771,0.0,2.6666666666666665,2.2723600692440855,3.8772563176895307,3.442307692307692,1.724656722570008,,,,,,,1.8138062064597846,2.301164467410422,,Gary Dornhoefer,PHI,RW
736,1239,1973,23.0,1.3782823297137217,4.37866927592955,2.6764354066985647,3.3221974758723087,-42.96,1.6614205004035512,3.0093399750934,9.63846153846154,7.458333333333333,4.0,2.2035006732063858,4.394223826714801,3.442307692307692,2.5731509390215628,,,,,,,2.040531982267258,3.7860534486911708,,Rick MacLeish,PHI,C
737,1240,1973,23.0,1.3782823297137217,3.2402152641878668,3.586423444976077,3.4550853749072012,-91.648,1.9262846381490448,2.7864259028642593,4.58974358974359,7.458333333333333,2.6666666666666665,2.8232352375456817,5.945126353790614,10.326923076923077,2.1304583043511864,,,,,,,1.8138062064597846,2.802033940809815,,Bobby Clarke*,PHI,C
738,1200,1974,22.0,0.05709393346379647,0.0,0.0,0.0,2.542483660130719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102836598197055,,,,,,,0.0,0.0,,Al Simmons,BOS,D
739,1201,1974,22.0,0.05709393346379647,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102836598197055,,,,,,,0.0,0.0,,Dave Hynes,BOS,LW
740,1202,1974,23.0,0.019031311154598825,0.0,0.0,0.0,5.084967320261438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,Bob Gryp,BOS,LW
741,1203,1974,20.0,0.03806262230919765,0.0,0.0,0.0,2.542483660130719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,Doug Gibson,BOS,C
742,1204,1974,27.0,1.313160469667319,0.0,0.24082959294226902,0.14889952153110048,5.084967320261438,1.153213852580515,0.0,0.0,0.0,0.0,0.31781045751633985,0.0,0.0,0.308509794591165,,,,,,,0.0,0.0,,Gary Doak,BOS,D
743,1205,1974,22.0,0.5328767123287671,0.29255452494359485,0.18062219470670177,0.22334928229665071,-7.627450980392156,0.314512868885595,0.37877312560856863,0.0,0.0,0.0,0.2383578431372549,0.0,0.0,0.23652417585322652,,,,,,,1.5241109101868597,0.6692943491706497,,Rich LeDuc,BOS,C
744,1206,1974,20.0,1.4463796477495108,0.29255452494359485,0.5418665841201052,0.44669856459330143,-162.718954248366,0.5766069262902574,0.37877312560856863,0.0,0.0,0.748076923076923,0.7150735294117647,0.0,0.0,1.1414862399873105,,,,,,,0.3517179023508138,0.2468452548295113,,Al Sims,BOS,D
745,1207,1974,24.0,0.8183463796477495,0.48759087490599146,0.4214517876489708,0.44669856459330143,-7.627450980392156,1.1270044468400486,0.6312885426809477,0.0,0.0,0.748076923076923,0.5561683006535948,0.0,0.0,0.4010627329685145,,,,,,,1.5241109101868597,0.7267874211815738,,Fred O'Donnell,BOS,RW
746,1208,1974,27.0,0.551908023483366,0.7801453998495863,0.7224887788268071,0.7444976076555024,-43.22222222222222,1.25805147554238,1.0100616682895163,0.0,0.0,0.748076923076923,0.7150735294117647,0.2722183344996501,5.720588235294118,0.658154228461152,,,,,,,1.5241109101868597,1.7241672356319535,,Derek Sanderson,BOS,C
747,1209,1974,25.0,1.198972602739726,0.9751817498119829,0.9633183717690761,0.9678468899521532,-22.88235294117647,1.074585635359116,1.2625770853618954,0.0,0.0,0.748076923076923,1.2712418300653594,0.0,0.0,0.658154228461152,,,,,,,1.8758288125376734,0.9917554921884416,,Dave Forbes,BOS,LW
748,1210,1974,32.0,1.4654109589041096,0.5851090498871897,1.2643553629469124,1.0050717703349283,-66.10457516339869,1.6774019673898397,0.7575462512171373,0.0,0.0,0.0,1.6685049019607843,0.0,0.0,1.151769899807016,,,,,,,0.5861965039180229,0.4868163380055425,,Dallas Smith,BOS,D
749,1211,1974,20.0,1.3702544031311155,1.5602907996991726,0.8429035752979416,1.1167464114832537,-40.6797385620915,1.0221668238781836,2.0201233365790325,0.0,0.0,0.748076923076923,1.1123366013071896,0.0,0.0,0.9049620641340841,,,,,,,2.1103074141048825,1.3885826740029725,,Andre Savard,BOS,C
750,1212,1974,22.0,1.4463796477495108,1.0726999247931812,1.4449775576536141,1.3028708133971292,-76.27450980392157,2.4636841396038274,1.388834793898085,0.0,0.0,0.748076923076923,1.906862745098039,0.0,0.0,0.884394744494673,,,,,,,1.5241109101868597,0.9042660347805135,,Terry O'Reilly,BOS,RW
751,1213,1974,24.0,1.427348336594912,1.5602907996991726,1.8664293453025849,1.7495693779904307,-58.47712418300654,0.5503975205497912,1.641350210970464,0.0,9.565573770491804,2.2442307692307693,2.224673202614379,0.0,8.580882352941176,1.7276548497105242,,,,,,,1.1723930078360458,1.332964376079361,,Gregg Sheppard,BOS,C
752,1214,1974,26.0,1.4844422700587083,2.340436199548759,1.5653923541247485,1.861244019138756,-111.86928104575163,0.47176930332839245,2.6514118792599803,0.0,9.565573770491804,2.2442307692307693,1.7479575163398693,0.0,11.441176470588236,1.542548972955825,,,,,,,1.8758288125376734,1.9228932888871044,,Don Marcotte,BOS,LW
753,1215,1974,28.0,1.4844422700587083,1.5602907996991726,2.5889181241293917,2.196267942583732,-88.98692810457516,3.2237569060773485,1.2625770853618954,2.9694656488549613,0.0,0.748076923076923,1.8274101307189543,5.172148355493352,2.860294117647059,1.9230443862849287,,,,,,,1.0551537070524413,1.281720551026146,,Carol Vadnais,BOS,D
754,1216,1974,38.0,1.4463796477495108,3.023063424417147,2.649125522364959,2.791866028708134,-33.052287581699346,0.20967524592372996,2.398896462187601,5.938931297709923,0.0,6.732692307692307,2.065767973856209,4.899930020993701,0.0,1.4294287149390645,,,,,,,2.5792646172393012,2.549067834049561,,John Bucyk*,BOS,LW
755,1217,1974,28.0,1.4844422700587083,2.9255452494359484,3.552236495898468,3.313014354066986,-124.58169934640523,2.9092440371917534,2.9039272963323595,2.4745547073791347,6.3770491803278695,1.496153846153846,4.131535947712418,1.9055283414975506,0.0,1.604250931874058,,,,,,,2.2275467148884873,2.4034603799349377,,Wayne Cashman,BOS,LW
756,1218,1974,29.0,1.4463796477495108,4.8759087490599144,3.311406902956199,3.9086124401913875,-101.69934640522875,1.1270044468400486,4.419019798766634,7.423664122137404,0.0,8.228846153846153,2.860294117647059,5.172148355493352,0.0,2.581198614746081,,,,,,,2.3447860156720917,4.111379573476848,,Ken Hodge,BOS,RW
757,1219,1974,25.0,1.408317025440313,3.1205815993983452,5.418665841201053,4.5414354066985645,-213.5686274509804,2.149171270718232,2.6514118792599803,5.4440203562340965,0.0,2.992307692307692,4.846609477124183,6.805458362491252,11.441176470588236,3.9489253707669123,,,,,,,0.9379144062688367,2.702174384513435,,Bobby Orr*,BOS,D
758,1220,1974,31.0,1.4844422700587083,6.631235898721483,4.6359696641386785,5.397607655502393,-129.66666666666666,1.5201455329470424,6.312885426809477,6.928753180661577,12.754098360655739,6.732692307692307,3.8931781045751634,7.077676696990903,5.720588235294118,4.041478309144262,,,,,,,1.993068113321278,5.448093497730834,,Phil Esposito*,BOS,C
759,1176,1975,22.0,0.019024266508835715,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,Randy Osburn,PHI,LW
760,1177,1975,22.0,0.03804853301767143,0.0,0.0,0.0,2.6785714285714284,0.24885626665326024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010148392043660638,,,,,,,0.0,0.0,,Jack McIlhargey,PHI,D
761,1178,1975,24.0,0.09512133254417857,0.0,0.0,0.0,-2.6785714285714284,0.04524659393695641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06089035226196383,,,,,,,0.0,0.0,,Serge Lajeunesse,PHI,D
762,1179,1975,25.0,0.03804853301767143,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,Mike Boland,PHI,RW
763,1180,1975,20.0,0.057072799526507144,0.09124087591240876,0.0,0.03483511379470506,-2.6785714285714284,0.09049318787391282,0.12427506213753106,0.0,0.0,0.0,0.0,0.0,0.0,0.030445176130981914,,,,,,,3.646856581532416,1.970562113074279,,Bob Sirois,PHI,RW
764,1181,1975,38.0,1.3316986556185,0.09124087591240876,0.33809166040571,0.24384579656293542,-72.32142857142857,1.085918254486954,0.12427506213753106,0.0,0.0,0.7512520868113522,0.46463603510583373,0.0,0.0,0.38563889765910425,,,,,,,0.33153241650294696,0.08454556920780736,,Ted Harris,PHI,D
765,1182,1975,22.0,0.38048533017671426,0.2737226277372263,0.5071374906085651,0.41802136553646074,-32.14285714285714,0.0,0.24855012427506212,0.39096437880104257,0.0,0.0,0.23231801755291687,1.3274336283185841,0.0,0.3754905056154436,,,,,,,0.8840864440078585,0.8868416350469303,,Larry Goodenough,PHI,D
766,1183,1975,34.0,1.4838927876891856,0.09124087591240876,0.9579263711495116,0.6270320483046912,-104.46428571428571,2.4659393695641243,0.12427506213753106,0.0,0.0,0.0,1.0841507485802788,0.22123893805309736,6.382978723404255,0.5784583464886563,,,,,,,0.22102161100196463,0.07567715285733806,,Ed Van Impe,PHI,D
767,1184,1975,31.0,1.521941320706857,0.5474452554744526,0.9579263711495116,0.8012076172782164,-112.5,0.9501784726760846,0.7456503728251864,0.0,0.0,0.0,1.006711409395973,0.8849557522123894,0.0,1.1670650850209734,,,,,,,0.5525540275049116,0.4434208175234651,,Joe Watson,PHI,D
768,1185,1975,22.0,1.2936501226008286,0.6386861313868613,1.0142749812171301,0.8708778448676265,-109.82142857142857,1.6288773817304307,0.7456503728251864,0.39096437880104257,0.0,1.5025041736227045,1.0841507485802788,0.8849557522123894,0.0,1.146768300933652,,,,,,,0.6630648330058939,0.6083733616421942,,Jimmy Watson,PHI,D
769,1186,1975,25.0,1.4458442546715142,0.8211678832116788,0.9579263711495116,0.9057129586623316,-42.857142857142854,10.678196169121712,1.1184755592377795,0.0,0.0,0.0,1.1615900877645844,0.4424778761061947,0.0,0.9438004600604393,,,,,,,1.1051080550098231,0.700013663930377,,Dave Schultz,PHI,LW
770,1187,1975,31.0,1.3507229221273356,0.7299270072992701,1.0706235912847484,0.9405480724570366,-29.46428571428571,0.4524659393695641,0.8699254349627175,0.0,2.8125,0.7512520868113522,1.1615900877645844,0.6637168141592921,3.1914893617021276,0.7103874430562447,,,,,,,1.2156188605108054,0.6663136817985936,,Terry Crisp,PHI,C
771,1188,1975,25.0,1.19852879005665,0.9124087591240875,1.0142749812171301,0.9753831862517417,-18.75,2.4206927756271677,1.2427506213753106,0.0,0.0,1.5025041736227045,1.3164687661331955,0.0,3.1914893617021276,1.146768300933652,,,,,,,0.9945972495088408,0.9382784498796523,,Don Saleski,PHI,RW
772,1189,1975,24.0,1.2746258560919927,1.0036496350364963,1.0142749812171301,1.0102183000464469,-56.25,2.239706399879342,1.3670256835128418,0.0,0.0,0.7512520868113522,1.3939081053175013,0.0,0.0,1.0757295566280276,,,,,,,1.1051080550098231,0.9707959764980397,,Bob Kelly,PHI,LW
773,1190,1975,22.0,1.4458442546715142,0.8211678832116788,1.1269722013523666,1.0102183000464469,-112.5,1.221658036297823,0.49710024855012425,1.9548218940052127,0.0,2.2537562604340566,0.7743933918430562,2.212389380530974,0.0,1.765820215596951,,,,,,,0.5525540275049116,0.700013663930377,,Tom Bladon,PHI,D
774,1191,1975,24.0,1.141455990530143,0.9124087591240875,1.183320811419985,1.079888527635857,-21.428571428571427,1.6288773817304307,1.1184755592377795,0.39096437880104257,0.0,1.5025041736227045,1.3939081053175013,0.6637168141592921,0.0,1.0554327725407064,,,,,,,1.1051080550098231,0.9855766704154885,,Orest Kindrachuk,PHI,C
775,1192,1975,25.0,1.521941320706857,1.0036496350364963,1.183320811419985,1.114723641430562,-109.82142857142857,6.244029963299984,1.1184755592377795,0.7819287576020851,0.0,3.005008347245409,1.0841507485802788,1.3274336283185841,3.1914893617021276,1.6643362951603446,,,,,,,0.7735756385068762,0.8129381654596861,,Andre Dupont,PHI,D
776,1193,1975,24.0,1.2936501226008286,1.9160583941605838,0.9015777610818934,1.2888992104040873,-56.25,0.9501784726760846,2.485501242750621,0.39096437880104257,0.0,1.5025041736227045,0.9292720702116675,0.6637168141592921,3.1914893617021276,1.4207748861124894,,,,,,,1.6576620825147346,1.8257113126832805,,Bill Clement,PHI,C
777,1194,1975,31.0,1.3126743891096642,1.5510948905109487,1.521412471825695,1.5327450069670228,-61.607142857142854,2.3075762907847768,1.4913007456503728,1.1728931364031276,5.625,3.005008347245409,1.7036654620547238,1.106194690265487,0.0,1.1670650850209734,,,,,,,1.6576620825147346,1.4567851925037576,,Gary Dornhoefer,PHI,RW
778,1195,1975,27.0,1.521941320706857,2.18978102189781,1.4087152516904584,1.7069205759405481,-75.0,2.239706399879342,1.864125932062966,3.518679409209383,0.0,2.2537562604340566,1.4713474445018069,0.8849557522123894,6.382978723404255,1.8267105678589148,,,,,,,1.43664047151277,1.7736832700938605,,Ross Lonsberry,PHI,LW
779,1196,1975,22.0,1.5029170541980215,3.1021897810218975,2.0848985725018783,2.4732930794240593,-123.21428571428571,1.4931375999195615,2.6097763048881526,3.1277150304083405,14.0625,3.005008347245409,1.5487867836861124,3.3185840707964607,6.382978723404255,2.800956204050336,,,,,,,1.3261296660117878,2.544644264827992,,Bill Barber*,PHI,LW
780,1197,1975,24.0,1.521941320706857,4.1058394160583935,1.859504132231405,2.7171388759869948,-141.9642857142857,1.4252677090141268,4.1010770505385254,4.691572545612511,0.0,7.512520868113523,1.858544140423335,1.9911504424778763,0.0,2.9328853006179245,,,,,,,1.768172888015717,3.3256561314259887,,Reggie Leach,PHI,RW
781,1198,1975,25.0,1.521941320706857,3.4671532846715327,2.3102930127723518,2.7519739897816997,-77.67857142857143,1.1311648484239103,2.9826014913007457,4.300608166811468,8.4375,6.010016694490818,2.013422818791946,3.097345132743363,3.1914893617021276,3.135853141491137,,,,,,,1.3261296660117878,2.808331844315279,,Rick MacLeish,PHI,C
782,1199,1975,25.0,1.521941320706857,2.463503649635036,5.015026296018032,4.040873200185787,-211.60714285714286,2.8279121210597755,1.739850869925435,3.9096437880104253,8.4375,3.005008347245409,4.95611770779556,5.0884955752212395,6.382978723404255,1.9586396644265032,,,,,,,1.5471512770137523,1.9953936788555933,,Bobby Clarke*,PHI,C
783,1155,1976,25.0,0.0553426273006781,0.0,0.0,0.0,-0.0,0.04256559766763848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029817554688209128,,,,,,,0.0,0.0,,Terry Murray,PHI,D
784,1156,1976,20.0,0.018447542433559366,0.0,0.0,0.0,-0.0,0.04256559766763848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00993918489606971,,,,,,,0.0,0.0,,Paul Holmgren,PHI,RW
785,1157,1976,24.0,0.03689508486711873,0.08915123142682678,0.0,0.03391142768659028,-2.446927374301676,0.0,0.12224392966787608,0.0,0.0,0.0,0.0,0.0,0.0,0.029817554688209128,,,,,,,3.798685939553219,3.000994850347648,,Larry Wright,PHI,C
786,1158,1976,23.0,1.0515099187128838,0.08915123142682678,0.10945895289266525,0.10173428305977084,-26.916201117318437,4.362973760932944,0.12224392966787608,0.0,0.0,0.0,0.15203054494967025,0.0,0.0,0.22860125260960332,,,,,,,0.46044678055190535,0.10503481976216769,,Jack McIlhargey,PHI,D
787,1159,1976,32.0,0.7010066124752559,0.5349073885609607,0.4925652880169936,0.5086714152988542,-14.681564245810055,0.5959183673469388,0.6112196483393804,0.36930860033726814,0.0,0.7227722772277227,0.6841374522735161,0.0,0.0,0.47708087501134605,,,,,,,1.4964520367936924,0.9477141737397873,,Terry Crisp,PHI,C
